CustId,Education,MaritalStat,AnnualInc,NumKids,NumTeen,DateEnrol,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Age,Age Group,Income Bracket
3308,Graduation,Married,35704.0,1,1,2014-03-01,54,30,9,12,2,11,3,2,0,4,4,0,0,0,0,0,0,69,60-70,30K-40K
3310,Undergraduate,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,7,4,1,4,8,0,0,0,0,0,0,48,40-50,30K-40K
3312,Graduation,Single,34176.0,1,0,2014-12-05,12,5,7,24,19,14,4,3,0,4,6,0,0,0,0,0,0,33,30-40,30K-40K
3321,PhD,Together,56575.0,0,2,2013-05-05,42,421,5,90,0,16,3,7,3,7,5,0,0,0,0,0,0,54,50-60,50K-60K
3332,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,4,3,1,4,8,0,0,0,0,0,0,36,30-40,20K-30K
3334,Graduation,Married,94642.0,0,0,2014-12-02,35,879,143,797,106,143,0,5,7,9,1,0,0,1,1,0,0,70,60-70,90K-100K
3336,PhD,Together,66375.0,0,1,2013-11-21,96,712,0,45,0,0,3,2,4,5,7,1,0,0,0,0,0,73,70-80,60K-70K
3340,Graduation,Married,42014.0,1,0,2012-08-17,56,244,15,108,4,15,6,7,1,6,8,0,0,0,0,0,0,44,40-50,40K-50K
3363,Undergraduate,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,1,1,0,3,8,0,0,0,0,0,0,47,40-50,20K-30K
3376,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,1,3,1,6,4,0,0,0,0,0,0,51,50-60,50K-60K
3381,Master,Married,54348.0,1,1,2014-08-06,51,70,0,16,0,0,2,2,0,4,6,0,0,0,0,0,0,68,60-70,50K-60K
3386,Graduation,Married,34935.0,0,0,2013-06-21,71,34,4,66,3,10,1,2,1,4,7,0,0,0,0,0,0,29,20-30,30K-40K
3388,Graduation,Divorced,70844.0,1,1,2013-10-30,16,129,26,67,3,67,5,6,1,5,7,0,0,0,0,0,0,54,50-60,70K-80K
3389,Graduation,Married,69016.0,0,1,2012-11-22,61,726,53,363,123,107,4,8,9,13,5,0,0,0,0,0,0,51,50-60,60K-70K
3403,PhD,Together,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,2,2,5,12,6,0,0,0,0,0,0,63,60-70,70K-80K
3406,Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,4,3,2,7,3,0,0,0,0,0,0,57,50-60,40K-50K
3409,Graduation,Single,36108.0,1,0,2013-10-15,68,141,8,129,3,11,3,7,1,4,9,1,0,0,0,0,0,37,30-40,30K-40K
3412,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,4,2,2,9,7,0,1,0,0,0,0,70,60-70,60K-70K
3421,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,1,9,3,9,6,0,0,0,0,0,0,53,50-60,60K-70K
3422,Graduation,Married,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,1,2,3,4,6,0,1,0,0,1,0,46,40-50,70K-80K
3426,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,3,5,5,13,8,0,0,0,0,0,0,46,40-50,70K-80K
3427,PhD,Married,59821.0,0,1,2013-12-04,11,629,0,70,0,0,6,11,2,7,8,0,0,0,0,0,0,66,60-70,50K-60K
3428,PhD,Together,68682.0,0,0,2013-06-10,56,919,0,505,99,30,1,4,9,10,2,0,0,0,0,0,0,30,20-30,60K-70K
3433,Undergraduate,Married,72635.0,0,0,2013-03-06,54,390,22,323,104,35,1,6,8,6,3,0,0,0,1,0,0,66,60-70,70K-80K
3434,Graduation,Single,80872.0,0,0,2014-12-05,60,483,72,567,94,12,1,4,4,10,1,0,0,0,0,0,0,70,60-70,80K-90K
3436,Graduation,Married,14045.0,1,0,2014-01-26,24,11,0,5,2,1,1,1,0,3,7,0,0,0,0,0,0,52,50-60,Below 20K
3439,Graduation,Married,56721.0,1,1,2012-10-31,64,157,6,39,6,13,5,4,1,5,6,0,0,0,0,0,0,49,40-50,50K-60K
3445,Graduation,Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,2,7,4,10,5,0,0,0,0,0,0,65,60-70,60K-70K
3463,PhD,Married,69283.0,0,1,2014-06-14,41,674,62,134,0,26,4,7,3,13,5,0,0,0,0,0,0,46,40-50,60K-70K
3469,PhD,Divorced,34487.0,1,1,2012-06-09,94,19,18,33,24,1,3,3,0,3,9,0,0,0,0,0,0,44,40-50,30K-40K
3478,PhD,Married,60585.0,1,1,2013-06-24,17,267,42,309,55,42,10,7,4,9,5,0,0,0,0,0,0,50,40-50,60K-70K
3479,Graduation,Single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,1,2,0,3,7,1,0,0,0,0,0,71,70-80,Below 20K
3483,Graduation,Married,48192.0,0,0,2013-06-04,76,1039,43,204,153,58,3,2,8,12,8,0,1,0,1,1,0,63,60-70,40K-50K
3491,Graduation,Together,55914.0,0,1,2013-04-29,32,384,60,364,119,101,4,11,6,8,7,0,0,0,0,0,0,46,40-50,50K-60K
3498,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,4,7,5,9,6,1,0,0,0,0,0,45,40-50,50K-60K
3503,Graduation,Divorced,82460.0,0,0,2013-02-12,78,255,47,573,52,32,1,5,3,6,1,0,0,0,0,0,0,71,70-80,80K-90K
3507,Graduation,Single,76467.0,1,0,2012-08-17,44,676,161,426,210,44,2,2,5,5,6,0,0,0,0,0,0,51,50-60,70K-80K
3515,Graduation,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,1,4,0,4,5,0,0,0,0,0,0,69,60-70,60K-70K
3517,Graduation,Single,40887.0,1,1,2013-06-05,32,50,4,44,10,10,3,3,1,3,9,0,0,0,0,0,0,69,60-70,40K-50K
3518,Graduation,Married,25271.0,1,0,2012-05-12,45,10,1,18,10,4,1,1,1,2,9,0,0,0,0,0,0,38,30-40,20K-30K
3520,Master,Single,91172.0,0,0,2013-03-27,94,162,28,818,0,28,0,4,3,7,3,1,0,1,1,1,0,31,30-40,90K-100K
3523,Graduation,Together,75072.0,0,1,2013-01-23,83,583,34,309,0,22,2,5,4,8,3,0,0,0,0,0,0,59,50-60,70K-80K
3524,Master,Single,39763.0,1,0,2013-04-08,9,80,1,60,4,6,2,5,1,2,9,0,0,0,0,0,0,50,40-50,30K-40K
3525,Graduation,Together,38200.0,1,1,2012-07-12,19,12,0,4,0,0,1,1,0,2,7,0,0,0,0,0,0,51,50-60,30K-40K
3526,PhD,Married,38443.0,1,1,2014-01-27,58,32,0,5,0,0,2,1,0,3,7,0,0,0,0,0,0,53,50-60,30K-40K
3535,Graduation,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,1,4,3,5,2,0,0,0,0,0,0,56,50-60,60K-70K
3536,Graduation,Together,19740.0,0,1,2013-03-24,65,7,11,3,10,4,2,1,1,3,5,0,0,0,0,0,0,61,60-70,Below 20K
3537,Graduation,Together,31089.0,1,0,2012-08-17,57,31,3,31,2,8,3,3,0,4,8,0,0,0,0,0,0,40,30-40,30K-40K
3547,Master,Together,41021.0,1,0,2012-12-30,12,14,7,9,6,16,2,2,0,3,6,0,0,0,0,0,0,52,50-60,40K-50K
3551,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,2,2,1,5,2,0,0,0,0,0,0,67,60-70,60K-70K
3559,Undergraduate,Married,16248.0,1,0,2014-10-05,77,12,11,10,3,12,3,2,1,3,6,0,0,0,0,0,0,33,30-40,Below 20K
3560,Graduation,Together,83844.0,0,0,2013-12-05,57,901,31,345,75,31,1,4,4,11,1,0,0,1,0,0,0,69,60-70,80K-90K
3565,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,3,3,0,3,7,0,0,0,0,0,0,66,60-70,30K-40K
3570,PhD,Together,42731.0,1,0,2013-10-21,64,159,2,51,6,2,3,4,1,5,5,0,0,0,0,0,0,52,50-60,40K-50K
3571,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,3,8,3,5,6,0,1,0,0,0,0,60,50-60,60K-70K
3578,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,2,3,1,6,6,0,0,0,0,0,0,72,70-80,40K-50K
3584,PhD,Single,49667.0,0,0,2012-08-20,35,1181,26,120,17,13,2,5,10,5,8,1,0,0,0,0,0,66,60-70,40K-50K
3594,Master,Married,54108.0,1,1,2012-05-11,74,539,6,91,8,6,13,8,2,9,8,0,0,0,0,0,0,48,40-50,50K-60K
3595,Graduation,Together,77226.0,0,1,2014-02-28,29,631,43,239,128,76,2,6,8,12,3,0,0,0,0,0,0,58,50-60,70K-80K
3598,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,4,4,2,12,4,0,0,0,0,0,0,49,40-50,60K-70K
3599,Graduation,Married,63684.0,0,1,2012-11-26,61,575,80,428,208,93,3,8,4,8,5,0,0,0,0,0,0,51,50-60,60K-70K
3602,Master,Married,51412.0,0,1,2013-12-31,42,140,3,29,4,5,2,3,2,4,4,0,0,0,0,0,0,63,60-70,50K-60K
3619,Undergraduate,Divorced,87305.0,0,0,2012-09-23,19,345,25,501,63,138,1,5,3,8,2,0,0,1,0,0,0,61,60-70,80K-90K
3623,Graduation,Together,21675.0,1,0,2014-11-06,55,4,0,16,17,4,3,4,0,3,7,0,0,0,0,0,0,45,40-50,20K-30K
3628,Basic,Single,15038.0,1,0,2013-01-29,93,4,8,11,19,12,2,2,1,2,9,0,0,0,0,0,0,34,30-40,Below 20K
3629,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,2,3,1,3,7,0,0,0,0,0,0,43,40-50,30K-40K
3635,PhD,Single,52597.0,0,1,2014-07-05,69,492,0,37,7,0,3,6,3,8,5,0,0,0,0,0,0,59,50-60,50K-60K
3641,Graduation,Married,13624.0,1,0,2013-01-20,93,10,2,15,2,1,2,2,0,3,6,0,0,0,0,0,0,45,40-50,Below 20K
3643,Master,Married,63206.0,0,0,2014-03-20,65,750,8,125,11,8,1,4,3,6,2,0,0,1,0,0,0,47,40-50,60K-70K
3645,PhD,Single,27213.0,1,0,2012-08-30,19,19,3,26,10,9,3,2,0,4,8,0,0,0,0,0,0,49,40-50,20K-30K
3657,Graduation,Single,39146.0,1,0,2013-02-14,1,94,1,33,13,12,3,4,0,4,8,0,0,0,0,0,0,35,30-40,30K-40K
3661,Undergraduate,Single,80617.0,0,0,2012-12-10,42,594,51,631,72,55,1,4,6,8,2,0,0,0,0,0,0,26,20-30,80K-90K
3665,Undergraduate,Together,25315.0,1,0,2013-07-11,46,1,9,8,11,3,3,3,0,3,8,0,0,0,0,0,0,44,40-50,20K-30K
3667,Graduation,Married,80952.0,0,0,2013-02-28,20,778,178,689,41,27,1,8,5,11,8,0,1,1,1,0,0,52,50-60,80K-90K
3673,Graduation,Single,55239.0,0,1,2013-07-14,59,371,17,238,23,24,3,7,5,11,5,0,0,0,0,0,0,50,40-50,50K-60K
3678,Graduation,Widow,60208.0,1,1,2012-07-10,13,488,23,71,15,0,11,8,3,7,7,0,1,0,0,0,0,48,40-50,60K-70K
3690,Master,Married,80141.0,0,0,2013-11-01,20,1184,102,673,52,40,1,7,4,10,6,0,0,1,0,0,0,35,30-40,80K-90K
3696,Graduation,Divorced,30630.0,1,1,2014-01-27,67,27,1,12,2,0,2,2,0,3,7,0,0,0,0,0,0,56,50-60,30K-40K
3697,Graduation,Together,39898.0,0,1,2013-12-02,20,69,8,26,12,7,2,3,0,4,7,0,0,0,0,0,0,67,60-70,30K-40K
3698,Graduation,Together,78687.0,0,0,2012-09-08,13,817,185,687,145,55,1,4,6,8,2,0,0,1,0,0,0,38,30-40,70K-80K
3706,Graduation,Single,28647.0,1,0,2013-08-21,54,19,8,29,0,12,1,2,2,2,7,1,0,0,0,0,0,43,40-50,20K-30K
3710,PhD,Single,39684.0,1,0,2012-12-10,41,19,0,35,6,4,2,2,1,2,7,0,0,0,0,0,1,37,30-40,30K-40K
3711,Master,Married,80184.0,0,0,2014-01-03,19,1035,134,670,25,38,1,6,3,10,3,0,0,1,1,0,0,77,70-80,80K-90K
3712,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,1,3,2,6,4,0,1,0,0,0,0,62,60-70,50K-60K
3717,Graduation,Married,61180.0,0,1,2014-04-23,70,403,24,29,6,24,2,5,5,6,3,1,0,0,0,0,0,62,60-70,60K-70K
3722,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,2,2,0,3,6,0,0,0,0,0,0,49,40-50,40K-50K
3725,PhD,Single,84865.0,0,0,2013-09-05,1,1248,16,349,43,16,1,2,4,9,4,0,1,1,1,1,0,60,50-60,80K-90K
3726,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,1,1,0,2,8,0,0,0,0,0,0,35,30-40,30K-40K
3732,Master,Married,52750.0,0,1,2013-04-02,72,393,0,239,90,69,6,5,7,9,4,0,0,0,0,0,0,66,60-70,50K-60K
3745,Undergraduate,Married,23331.0,1,0,2012-04-09,92,5,36,7,0,10,2,3,0,3,8,0,0,0,0,0,0,33,30-40,20K-30K
3749,Graduation,Together,73926.0,0,0,2013-02-03,54,627,91,597,159,91,1,6,5,12,3,0,0,0,0,0,0,48,40-50,70K-80K
3759,Graduation,Together,65196.0,0,2,2013-07-25,34,743,19,181,12,0,2,7,6,11,5,1,0,0,0,0,0,63,60-70,60K-70K
3762,PhD,Single,69867.0,0,0,2013-02-04,30,196,0,512,33,130,1,3,5,8,1,0,0,0,1,0,0,35,30-40,60K-70K
3766,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,3,9,1,8,9,0,0,0,0,0,0,62,60-70,30K-40K
3767,Graduation,Married,61314.0,0,1,2013-04-25,1,378,0,189,97,172,2,5,5,12,3,0,0,0,0,0,0,53,50-60,60K-70K
3769,PhD,Together,,1,0,2014-02-03,17,25,1,13,0,0,1,1,0,3,7,0,0,0,0,0,0,49,40-50,
3783,PhD,Married,52854.0,1,1,2014-03-24,43,105,0,10,0,1,2,2,1,4,5,0,0,0,0,0,0,62,60-70,50K-60K
3790,Graduation,Together,34633.0,2,1,2014-01-23,31,8,1,5,0,0,1,1,0,2,6,0,0,0,0,0,0,65,60-70,30K-40K
3798,Graduation,Married,41120.0,1,1,2013-06-11,80,24,2,23,0,8,3,2,1,3,6,0,0,0,0,0,0,53,50-60,40K-50K
3799,Graduation,Married,67225.0,0,1,2013-11-26,4,315,35,322,46,7,3,7,2,11,5,0,0,0,0,0,0,66,60-70,60K-70K
3807,Graduation,Together,59925.0,0,1,2012-11-30,83,473,21,176,19,21,3,9,2,9,6,0,0,0,0,0,0,66,60-70,50K-60K
3828,Graduation,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,2,7,6,13,4,0,0,0,0,0,0,70,60-70,70K-80K
3829,Basic,Together,24594.0,1,0,2013-10-12,94,1,3,6,10,0,1,1,0,3,5,0,0,0,0,0,0,42,40-50,20K-30K
3830,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,1,4,4,7,3,0,0,0,0,0,0,68,60-70,50K-60K
3834,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,2,8,2,11,5,0,0,0,0,0,0,59,50-60,60K-70K
3839,Basic,Single,15056.0,1,1,2013-03-05,76,6,12,3,21,6,5,2,2,3,5,0,0,0,0,0,0,63,60-70,Below 20K
3846,Graduation,Married,42557.0,0,1,2012-08-29,98,192,5,53,0,5,4,6,1,4,8,0,0,0,0,0,0,47,40-50,40K-50K
3850,Basic,Together,14918.0,0,1,2012-07-12,52,3,3,3,15,4,1,1,0,3,6,0,0,0,0,0,0,58,50-60,Below 20K
3852,Master,Together,74881.0,1,1,2013-08-03,48,505,72,270,36,27,4,9,2,12,5,0,0,0,0,0,0,60,50-60,70K-80K
3855,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,1,3,2,2,8,0,0,0,0,0,0,58,50-60,20K-30K
3856,Graduation,Together,63381.0,0,1,2012-05-10,78,571,50,142,33,50,4,4,5,13,2,0,0,0,0,0,0,61,60-70,60K-70K
3859,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,1,9,3,13,4,0,0,0,0,0,0,74,70-80,70K-80K
3865,Undergraduate,Together,20981.0,0,0,2013-04-30,14,2,12,10,6,13,1,3,1,2,8,0,0,0,0,0,0,44,40-50,20K-30K
3867,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,1,9,3,13,4,0,0,0,0,0,0,74,70-80,70K-80K
3870,Undergraduate,Together,63855.0,0,0,2013-09-02,28,359,35,314,93,116,1,7,3,13,4,0,0,0,0,0,0,43,40-50,60K-70K
3878,Undergraduate,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,1,1,0,3,7,0,0,0,0,0,0,41,40-50,30K-40K
3885,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,1,1,1,2,8,1,0,0,0,0,0,38,30-40,30K-40K
3887,Graduation,Single,27242.0,1,0,2012-11-11,2,3,17,26,20,1,2,2,0,3,9,0,0,0,0,0,0,51,50-60,20K-30K
3896,Graduation,Married,27255.0,1,0,2013-07-11,3,22,1,11,0,1,1,1,0,3,7,0,0,0,0,0,0,37,30-40,20K-30K
3900,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,1,9,2,9,5,0,0,0,0,0,0,49,40-50,60K-70K
3910,Graduation,Divorced,83829.0,0,0,2013-08-10,78,897,161,430,186,161,0,4,7,6,1,1,0,1,1,0,0,46,40-50,80K-90K
3916,PhD,Together,49269.0,1,0,2012-08-15,92,639,8,166,11,8,3,7,3,12,7,0,0,0,0,0,0,50,40-50,40K-50K
3919,Master,Single,72309.0,0,0,2013-11-03,64,960,0,883,50,38,1,5,6,8,3,0,0,0,1,0,0,45,40-50,70K-80K
3921,Undergraduate,Widow,28457.0,0,0,2012-10-28,96,24,1,108,29,29,1,4,1,4,8,0,0,0,0,0,0,69,60-70,20K-30K
3924,PhD,Divorced,57912.0,0,1,2014-03-17,34,801,0,80,0,0,5,8,3,12,5,0,1,0,0,0,0,56,50-60,50K-60K
3933,Graduation,Together,44010.0,1,0,2012-10-13,46,186,36,234,86,72,6,10,2,6,9,0,0,0,0,0,0,41,40-50,40K-50K
3934,Graduation,Married,61286.0,0,1,2013-02-08,34,356,0,107,19,9,2,7,1,8,5,0,0,0,0,0,0,55,50-60,60K-70K
3945,PhD,Widow,68117.0,0,1,2013-10-03,80,618,44,215,0,17,2,11,8,4,6,1,0,0,0,0,0,74,70-80,60K-70K
3955,Graduation,Divorced,4861.0,0,0,2014-06-22,20,2,1,1,1,0,0,0,0,0,14,0,0,0,0,0,0,56,50-60,Below 20K
3967,PhD,Married,78931.0,0,0,2013-10-25,19,331,197,170,58,152,1,2,8,13,1,0,0,0,0,0,0,50,40-50,70K-80K
3968,Undergraduate,Divorced,65706.0,0,0,2013-06-28,77,918,10,129,13,0,1,11,3,12,7,0,1,1,0,1,0,51,50-60,60K-70K
3969,Master,Together,43018.0,0,1,2013-01-11,46,35,4,17,7,6,1,2,2,2,5,0,0,0,0,0,0,47,40-50,40K-50K
3972,Graduation,Together,50200.0,1,1,2013-03-04,70,266,6,51,8,6,6,7,1,5,8,0,0,0,0,0,0,45,40-50,50K-60K
3979,PhD,Divorced,90687.0,0,0,2013-05-22,98,982,17,672,23,34,1,6,2,8,2,0,0,1,0,0,0,38,30-40,90K-100K
4001,PhD,Together,64014.0,2,1,2014-10-06,56,406,0,30,0,0,7,8,2,5,7,0,0,0,1,0,0,75,70-80,60K-70K
4002,PhD,Married,77037.0,0,1,2013-10-13,3,463,96,333,168,53,1,7,7,12,3,0,0,0,0,0,0,61,60-70,70K-80K
4012,PhD,Together,62220.0,0,1,2012-11-08,55,799,12,375,16,12,5,7,6,5,6,0,0,0,0,0,0,49,40-50,60K-70K
4023,Graduation,Married,22979.0,1,0,2012-06-09,29,16,17,19,20,21,3,3,2,2,8,0,0,0,0,0,0,51,50-60,20K-30K
4037,Graduation,Divorced,31859.0,1,0,2013-06-14,77,3,1,3,8,0,1,1,0,2,7,0,0,0,0,0,0,45,40-50,30K-40K
4042,Graduation,Divorced,43300.0,0,1,2012-10-13,87,91,3,52,2,1,3,4,0,4,8,0,0,0,0,0,0,50,40-50,40K-50K
4047,PhD,Married,65324.0,0,1,2014-11-01,0,384,0,102,21,32,3,6,2,9,4,0,0,0,0,0,0,67,60-70,60K-70K
4050,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,1,2,1,4,3,0,0,0,0,0,0,55,50-60,40K-50K
4055,Basic,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,2,3,0,3,6,0,0,0,0,0,0,29,20-30,Below 20K
4058,PhD,Single,61284.0,0,0,2013-12-10,76,618,15,106,20,7,1,11,2,8,6,0,1,0,0,0,0,66,60-70,60K-70K
4065,PhD,Married,49544.0,1,0,2013-12-02,0,308,0,73,0,0,2,5,1,8,7,0,0,0,0,0,0,45,40-50,40K-50K
4066,Undergraduate,Divorced,21282.0,1,0,2014-11-05,76,1,5,8,4,8,2,2,1,2,6,0,0,0,0,0,0,43,40-50,20K-30K
4070,PhD,Married,94871.0,0,2,2012-01-09,99,169,24,553,188,0,1,8,5,4,7,0,1,1,0,0,0,52,50-60,90K-100K
4073,Undergraduate,Married,63564.0,0,0,2014-01-29,0,769,80,252,15,34,1,10,10,7,6,1,0,0,0,0,0,67,60-70,60K-70K
4084,Graduation,Together,60934.0,0,1,2014-01-17,41,224,155,155,192,93,2,6,4,11,4,0,0,0,0,0,0,46,40-50,60K-70K
4086,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,1,1,1,2,8,0,0,0,0,0,0,62,60-70,Below 20K
4088,PhD,Together,31497.0,0,1,2012-06-12,22,108,1,28,13,1,2,3,1,4,8,0,0,0,0,0,0,59,50-60,30K-40K
4093,Master,Together,53253.0,1,1,2013-11-02,61,216,9,57,20,9,7,4,3,5,5,0,0,0,0,0,0,46,40-50,50K-60K
4094,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,4,5,1,5,6,0,0,0,0,0,0,60,50-60,60K-70K
4095,Graduation,Married,37150.0,1,0,2012-11-09,80,167,37,64,49,34,8,4,3,6,7,0,0,0,0,0,0,50,40-50,30K-40K
4096,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,3,4,1,4,7,0,0,0,0,0,0,53,50-60,40K-50K
4098,Graduation,Married,24639.0,1,1,2014-01-28,3,20,3,16,0,4,3,2,0,4,6,0,0,0,0,0,0,48,40-50,20K-30K
4099,Graduation,Married,30675.0,1,0,2012-12-11,14,10,2,16,11,2,1,1,0,3,8,0,0,0,0,0,0,49,40-50,30K-40K
4102,Undergraduate,Married,37284.0,1,1,2013-03-29,46,11,1,2,2,1,1,0,0,3,6,0,0,0,0,0,0,46,40-50,30K-40K
4107,PhD,Together,46681.0,0,2,2013-08-10,52,269,15,69,15,19,2,4,6,4,5,0,0,0,0,0,0,73,70-80,40K-50K
4114,Master,Married,79143.0,0,0,2012-11-08,2,650,37,780,27,167,1,6,9,13,3,0,0,0,0,0,0,57,50-60,70K-80K
4119,Master,Together,38620.0,0,0,2013-11-05,56,112,17,44,34,22,1,2,5,3,3,0,0,0,0,0,0,58,50-60,30K-40K
4120,Undergraduate,Single,49514.0,1,0,2013-12-17,61,88,39,78,58,13,2,6,1,4,7,0,0,0,0,0,0,46,40-50,40K-50K
4122,Graduation,Married,79205.0,0,0,2012-08-29,73,504,23,117,179,28,1,6,5,4,4,0,0,0,1,0,0,46,40-50,70K-80K
4127,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,2,11,10,11,6,1,0,0,0,0,0,54,50-60,70K-80K
4128,PhD,Together,56067.0,0,1,2013-07-20,51,517,12,54,16,6,2,7,4,7,5,0,0,0,0,0,0,59,50-60,50K-60K
4136,Basic,Single,7500.0,1,0,2012-03-12,63,10,17,18,8,26,4,3,2,2,9,0,0,0,0,0,0,29,20-30,Below 20K
4137,Graduation,Together,70666.0,0,0,2013-06-12,29,398,40,367,119,122,1,7,4,4,4,0,0,0,0,0,0,73,70-80,70K-80K
4138,Graduation,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,1,5,10,7,1,1,0,0,0,0,0,59,50-60,70K-80K
4141,Graduation,Together,71613.0,0,0,2013-08-21,26,426,49,127,111,21,1,8,2,10,4,0,0,0,0,0,0,56,50-60,70K-80K
4148,Graduation,Married,38988.0,1,2,2012-08-20,90,164,24,103,12,3,7,5,1,6,8,0,0,0,0,0,0,49,40-50,30K-40K
4149,PhD,Together,76140.0,0,0,2014-05-13,57,586,66,653,17,0,1,5,9,6,2,0,0,0,0,0,0,73,70-80,70K-80K
4168,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,9,5,1,8,7,0,0,0,0,0,0,55,50-60,30K-40K
4174,Master,Together,55249.0,0,1,2014-04-17,81,97,1,19,2,0,1,2,1,4,3,0,0,0,0,0,0,65,60-70,50K-60K
4179,Graduation,Together,24221.0,0,0,2013-08-20,94,8,9,9,2,5,1,1,1,3,4,0,0,0,0,0,0,62,60-70,20K-30K
4184,PhD,Together,52157.0,0,1,2014-07-06,48,189,2,29,3,2,2,3,2,5,4,0,0,0,0,0,0,71,70-80,50K-60K
4186,Graduation,Together,34026.0,1,1,2013-05-08,11,18,6,15,12,8,3,2,1,3,5,0,0,0,0,0,0,71,70-80,30K-40K
4188,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,3,5,2,4,8,0,0,0,0,0,0,64,60-70,30K-40K
4198,Graduation,Together,29672.0,1,1,2013-12-03,6,9,1,3,0,4,1,0,0,3,6,0,0,0,0,0,0,56,50-60,20K-30K
4200,Master,Married,44159.0,1,0,2014-06-17,85,167,2,62,24,13,4,4,1,6,5,0,0,0,0,0,0,51,50-60,40K-50K
4201,Graduation,Single,57967.0,0,1,2013-03-03,39,229,7,137,4,0,5,4,2,8,5,0,0,0,0,0,0,59,50-60,50K-60K
4207,PhD,Married,87171.0,0,0,2013-01-05,27,1001,44,107,58,44,1,6,7,11,2,1,0,1,0,0,0,40,30-40,80K-90K
4211,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,2,2,0,3,7,0,0,0,0,0,0,35,30-40,20K-30K
4216,Graduation,Single,91065.0,0,0,2013-02-22,33,822,114,108,179,137,1,7,9,9,3,0,0,1,1,0,0,40,30-40,90K-100K
4220,PhD,Married,59892.0,0,1,2013-02-11,26,73,0,13,0,1,1,2,1,3,3,0,0,0,0,0,0,51,50-60,50K-60K
4227,Master,Together,32889.0,1,1,2013-06-09,78,28,0,13,4,2,3,2,1,3,5,0,0,0,0,0,0,53,50-60,30K-40K
4240,Graduation,Married,17345.0,1,0,2012-03-11,79,4,9,16,17,0,2,2,1,2,8,0,0,0,0,0,0,43,40-50,Below 20K
4246,Master,Single,6560.0,0,0,2013-12-12,2,67,11,26,4,3,0,1,0,1,17,0,0,0,0,0,0,39,30-40,Below 20K
4248,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,0,4,6,9,1,0,1,0,0,0,0,61,60-70,90K-100K
4252,Graduation,Married,44375.0,0,1,2014-03-23,73,213,5,28,7,7,1,4,1,6,5,0,0,0,0,0,0,56,50-60,40K-50K
